BatsmanName,BowlerName,0s,1s,2s,3s,4s,5s,6s,extras,wickets,total_balls
B Kumar,AS Rajpoot,1,0,0,0,0,0,0,0,1,1
B Kumar,Azhar Mahmood,3,2,0,0,1,0,0,0,1,6
B Kumar,CH Morris,1,3,1,0,0,0,0,0,0,5
B Kumar,DE Bollinger,1,1,0,0,0,0,0,0,0,2
B Kumar,DJ Bravo,7,8,2,0,0,0,0,0,0,17
B Kumar,DW Steyn,1,0,0,0,0,0,0,0,1,1
B Kumar,HV Patel,1,1,0,0,0,0,0,0,0,2
B Kumar,J Botha,0,1,0,0,0,0,0,0,0,1
B Kumar,JO Holder,1,2,0,0,1,0,0,0,0,4
B Kumar,JP Faulkner,0,1,0,0,0,0,0,0,0,1
B Kumar,KA Pollard,2,1,0,0,0,0,0,0,0,3
B Kumar,L Balaji,2,3,0,0,0,0,0,0,1,5
B Kumar,M Kartik,0,1,0,0,0,0,0,0,0,1
B Kumar,M Morkel,1,0,0,0,0,0,0,0,1,1
B Kumar,M Muralitharan,1,1,0,0,0,0,0,0,1,2
B Kumar,M de Lange,1,1,0,0,2,0,0,0,0,4
B Kumar,MG Johnson,2,1,0,0,0,0,0,0,0,3
B Kumar,MJ McClenaghan,1,0,0,0,0,0,0,0,1,1
B Kumar,MM Patel,0,1,1,0,1,0,0,0,0,3
B Kumar,MS Gony,1,1,1,0,1,0,0,0,0,4
B Kumar,NLTC Perera,1,1,2,0,2,0,0,0,1,6
B Kumar,NM Coulter-Nile,1,2,1,0,1,0,0,0,1,5
B Kumar,PP Ojha,2,1,0,0,0,0,0,0,1,3
B Kumar,R Dhawan,2,1,1,0,0,0,0,0,1,4
B Kumar,R Rampaul,4,1,0,0,0,0,0,0,0,5
B Kumar,R Vinay Kumar,4,1,1,0,2,0,0,0,0,8
B Kumar,RA Jadeja,4,2,0,0,1,0,1,0,0,8
B Kumar,RJ Harris,4,2,0,0,0,0,0,0,0,6
B Kumar,RP Singh,4,1,0,0,0,0,0,0,2,5
B Kumar,SL Malinga,3,4,1,0,0,0,0,0,0,8
B Kumar,SP Narine,6,2,1,0,0,0,0,0,0,9
B Kumar,SR Watson,0,1,0,0,0,0,0,0,0,1
B Kumar,STR Binny,1,2,0,0,0,0,0,0,0,3
B Kumar,SW Tait,1,0,0,0,0,0,0,0,1,1
B Kumar,UT Yadav,0,1,0,0,1,0,1,0,0,3
B Kumar,Z Khan,0,1,0,0,1,0,0,0,0,2
B Laughlin,KA Pollard,1,0,0,0,0,0,0,0,1,1
B Laughlin,MG Johnson,0,1,0,0,0,0,0,0,0,1
B Laughlin,PP Ojha,0,1,0,0,0,0,0,0,0,1
B Laughlin,SL Malinga,4,2,0,0,0,0,0,0,0,6
B Lee,A Nehra,1,1,1,0,0,0,2,0,0,5
B Lee,A Singh,2,2,1,0,1,0,2,0,0,8
B Lee,AB Agarkar,1,3,0,0,1,0,0,0,0,5
B Lee,AM Rahane,0,2,0,0,0,0,0,0,0,2
B Lee,DS Kulkarni,2,4,0,0,0,0,1,0,1,7
B Lee,HV Patel,1,2,0,0,0,0,1,0,0,4
B Lee,Harbhajan Singh,1,0,1,0,2,0,0,0,0,4
B Lee,JP Duminy,2,1,0,0,0,0,0,0,0,3
B Lee,KA Pollard,0,1,0,0,0,0,0,0,0,1
B Lee,KK Cooper,1,2,0,0,1,0,0,0,1,4
B Lee,M Muralitharan,1,1,0,0,0,0,0,0,1,2
B Lee,P Kumar,0,1,0,0,0,0,0,0,0,1
B Lee,PP Ojha,0,2,0,0,0,0,0,0,0,2
B Lee,R Ashwin,2,1,0,0,0,0,0,0,0,3
B Lee,R Vinay Kumar,1,0,0,0,0,0,0,0,0,1
B Lee,RA Jadeja,1,0,0,0,0,0,0,0,0,1
B Lee,RE van der Merwe,1,2,0,0,0,0,1,0,1,4
B Lee,RJ Harris,3,2,0,0,0,0,1,0,0,6
B Lee,RP Singh,2,4,1,0,0,0,0,0,1,7
B Lee,S Sreesanth,2,0,0,0,1,0,0,0,1,3
B Lee,SE Bond,0,2,0,0,0,0,0,0,0,2
B Lee,SK Raina,2,1,0,0,1,0,0,0,1,4
B Lee,SK Trivedi,2,0,0,0,0,0,0,0,1,2
B Lee,SL Malinga,2,0,0,0,1,0,0,0,1,3
B Lee,ST Jayasuriya,2,2,0,0,0,0,0,0,0,4
B Lee,SW Tait,2,1,0,0,0,0,0,0,0,3
B Lee,TL Suman,1,1,0,0,0,0,0,0,0,2
B Lee,UT Yadav,0,2,0,0,0,0,0,0,0,2
B Lee,VY Mahesh,2,1,0,0,0,0,0,0,0,3
B Lee,Z Khan,1,2,1,0,0,0,0,0,1,4
B Sumanth,A Mishra,2,0,0,0,0,0,0,0,0,2
B Sumanth,A Nehra,1,3,0,0,0,0,0,0,0,4
B Sumanth,DE Bollinger,3,1,0,0,0,0,0,0,1,4
B Sumanth,DP Nannes,1,1,0,0,0,0,0,0,0,2
B Sumanth,IK Pathan,0,1,0,0,0,0,0,0,0,1
B Sumanth,JH Kallis,0,1,0,0,0,0,0,0,0,1
B Sumanth,M Muralitharan,2,1,0,0,1,0,0,0,0,4
B Sumanth,PD Collingwood,1,2,0,0,0,0,0,0,0,3
B Sumanth,R Ashwin,1,2,0,0,0,0,0,0,0,3
B Sumanth,R Vinay Kumar,0,1,2,0,0,0,0,0,0,3
B Sumanth,SB Jakati,3,3,1,0,1,0,0,0,0,8
B Sumanth,UT Yadav,0,1,0,0,0,0,0,0,0,1
B Sumanth,VS Malik,0,0,0,0,1,0,0,0,0,1
B Sumanth,Yuvraj Singh,0,1,0,0,0,0,0,0,0,1
BA Bhatt,A Mishra,5,0,0,0,0,0,0,0,0,5
BA Bhatt,SP Narine,1,0,0,0,0,0,1,0,0,2
BAW Mendis,CH Gayle,1,0,0,0,0,0,0,0,1,1
BAW Mendis,R Vinay Kumar,0,1,0,0,0,0,0,0,0,1
BAW Mendis,RP Singh,1,2,0,0,0,0,0,0,0,3
BAW Mendis,SL Malinga,1,0,0,0,0,0,0,0,1,1
BB McCullum,A Kumble,13,7,0,0,1,1,0,0,1,22
BB McCullum,A Mishra,7,10,2,0,3,0,0,0,0,22
BB McCullum,A Mithun,0,1,0,0,1,0,1,0,0,3
BB McCullum,A Nehra,14,9,0,0,4,0,1,0,1,28
BB McCullum,A Singh,1,1,0,0,0,0,0,0,1,2
BB McCullum,AA Chavan,2,1,0,0,0,0,0,0,1,3
BB McCullum,AA Noffke,1,7,1,0,1,1,2,0,0,13
BB McCullum,AB Dinda,5,4,0,0,1,0,0,0,0,10
BB McCullum,AC Thomas,1,0,0,0,0,0,0,0,1,1
BB McCullum,AD Mascarenhas,4,2,1,0,1,0,0,0,1,8
BB McCullum,AD Mathews,5,3,0,0,1,0,0,0,1,9
BB McCullum,AD Russell,5,1,0,0,0,0,0,0,1,6
BB McCullum,AG Murtaza,12,10,0,0,1,1,0,0,0,24
BB McCullum,AM Nayar,1,1,0,0,0,0,0,0,1,2
BB McCullum,AN Ahmed,0,2,0,0,0,0,0,0,0,2
BB McCullum,AR Patel,15,18,1,0,3,1,1,0,3,39
BB McCullum,AS Rajpoot,1,1,0,0,0,0,1,0,0,3
BB McCullum,Ankit Sharma,11,6,1,0,3,1,1,0,1,23
BB McCullum,Anureet Singh,1,3,1,0,0,1,1,0,0,7
BB McCullum,B Akhil,1,5,2,0,0,0,2,0,0,10
BB McCullum,B Kumar,19,17,2,0,1,0,1,0,1,40
BB McCullum,B Lee,10,2,0,0,2,0,1,0,0,15
BB McCullum,BA Bhatt,5,3,0,0,0,0,0,0,0,8
BB McCullum,BB Sran,7,6,1,0,3,0,1,0,0,18
BB McCullum,BCJ Cutting,1,2,0,0,1,0,0,0,0,4
BB McCullum,BE Hendricks,2,1,0,0,1,0,0,0,1,4
BB McCullum,BW Hilfenhaus,3,1,1,0,2,0,0,0,0,7
BB McCullum,Bipul Sharma,6,5,1,0,1,0,0,0,3,13
BB McCullum,CH Gayle,2,1,0,1,2,0,0,0,0,6
BB McCullum,CH Morris,8,1,1,0,2,0,1,0,2,13
BB McCullum,CJ Anderson,4,5,1,0,3,0,0,0,0,13
BB McCullum,CL White,0,0,1,0,1,0,2,0,0,4
BB McCullum,CRD Fernando,6,4,1,0,2,1,0,0,0,14
BB McCullum,D Wiese,3,0,0,0,1,0,0,0,1,4
BB McCullum,DE Bollinger,2,7,1,0,3,0,0,0,0,13
BB McCullum,DJ Bravo,9,13,0,0,0,0,0,0,1,22
BB McCullum,DJ Hooda,1,1,0,0,0,0,0,0,0,2
BB McCullum,DL Vettori,14,8,1,0,4,0,0,0,2,27
BB McCullum,DP Nannes,4,7,0,0,3,0,3,0,0,17
BB McCullum,DS Kulkarni,3,1,0,0,0,0,0,0,0,4
BB McCullum,DW Steyn,9,4,1,0,1,0,1,0,2,16
BB McCullum,FH Edwards,1,1,0,0,0,0,0,0,0,2
BB McCullum,GB Hogg,1,0,0,0,0,0,0,0,1,1
BB McCullum,GJ Maxwell,1,7,0,0,1,0,0,0,0,9
BB McCullum,HV Patel,1,2,1,0,1,0,0,0,0,5
BB McCullum,Harbhajan Singh,13,13,3,0,6,0,3,0,2,38
BB McCullum,Harmeet Singh,0,1,0,0,0,0,0,0,0,1
BB McCullum,I Sharma,3,6,1,0,1,1,3,0,1,15
BB McCullum,IK Pathan,21,17,3,0,5,2,0,0,1,48
BB McCullum,Imran Tahir,0,4,1,0,1,0,0,0,0,6
BB McCullum,Iqbal Abdulla,3,8,0,0,0,0,0,0,1,11
BB McCullum,J Suchith,1,4,0,0,0,0,0,0,0,5
BB McCullum,JA Morkel,12,5,2,0,7,1,4,0,0,31
BB McCullum,JD Ryder,2,8,0,0,2,0,0,0,0,12
BB McCullum,JD Unadkat,3,2,0,0,0,0,0,0,2,5
BB McCullum,JDP Oram,3,2,1,0,0,0,4,0,1,10
BB McCullum,JH Kallis,20,17,2,0,6,1,3,0,0,49
BB McCullum,JJ Bumrah,4,5,0,0,4,0,1,0,1,14
BB McCullum,JP Duminy,5,3,0,0,2,0,0,0,0,10
BB McCullum,JP Faulkner,7,8,3,0,3,0,0,0,1,21
BB McCullum,KA Pollard,2,7,2,0,4,0,1,0,0,16
BB McCullum,KH Pandya,1,2,1,0,2,0,1,0,0,7
BB McCullum,KP Appanna,4,4,0,0,1,0,0,0,0,9
BB McCullum,KP Pietersen,1,0,0,0,0,0,0,0,1,1
BB McCullum,KV Sharma,8,10,1,0,1,0,4,0,1,24
BB McCullum,KW Richardson,2,1,0,0,3,1,2,0,0,9
BB McCullum,Kamran Khan,3,0,0,0,0,0,0,0,1,3
BB McCullum,Karanveer Singh,4,4,1,0,0,0,0,0,1,9
BB McCullum,L Balaji,1,3,0,0,0,0,0,0,0,4
BB McCullum,LR Shukla,5,2,0,0,1,0,0,0,1,8
BB McCullum,M Ashwin,0,6,1,0,0,0,1,0,0,8
BB McCullum,M Kartik,5,6,1,0,2,0,0,0,0,14
BB McCullum,M Morkel,15,11,1,1,8,0,2,0,1,38
BB McCullum,M Muralitharan,11,2,0,0,2,0,1,0,0,16
BB McCullum,MA Starc,5,0,1,0,4,0,0,0,0,10
BB McCullum,MC Henriques,2,6,0,0,0,0,0,0,1,8
BB McCullum,MG Johnson,11,5,3,0,3,0,3,0,0,25
BB McCullum,MJ Clarke,5,9,0,0,1,0,0,0,0,15
BB McCullum,MJ McClenaghan,1,4,0,0,0,0,1,0,0,6
BB McCullum,MM Patel,6,7,0,0,2,0,0,0,0,15
BB McCullum,MM Sharma,4,2,0,0,1,0,0,0,2,7
BB McCullum,MR Marsh,0,2,0,0,1,0,0,0,0,3
BB McCullum,MS Gony,2,2,0,0,2,0,1,0,0,7
BB McCullum,Mohammed Shami,5,0,1,0,2,0,0,0,0,8
BB McCullum,Mustafizur Rahman,4,2,0,0,0,0,0,0,0,6
BB McCullum,ND Doshi,1,0,0,0,0,0,0,0,1,1
BB McCullum,NLTC Perera,1,1,0,0,2,0,0,0,0,4
BB McCullum,NM Coulter-Nile,1,0,0,0,1,0,0,0,1,2
BB McCullum,P Awana,4,3,1,0,2,0,1,0,0,11
BB McCullum,P Kumar,16,7,2,0,4,0,3,0,1,32
BB McCullum,P Negi,4,4,1,0,0,0,1,0,1,10
BB McCullum,P Suyal,0,4,1,0,0,0,1,0,0,6
BB McCullum,PJ Cummins,9,2,1,0,4,1,6,0,0,23
BB McCullum,PJ Sangwan,7,2,0,0,0,0,1,0,1,10
BB McCullum,PP Chawla,18,14,1,0,2,0,0,0,4,35
BB McCullum,PP Ojha,2,3,0,0,0,0,1,0,1,6
BB McCullum,PV Tambe,8,4,0,0,1,0,2,0,1,15
BB McCullum,Parvez Rasool,3,0,0,0,1,0,1,0,0,5
BB McCullum,R Ashwin,23,14,1,1,1,0,1,0,3,41
BB McCullum,R Bhatia,6,15,3,0,1,0,1,0,1,26
BB McCullum,R Dhawan,3,6,0,0,1,0,1,0,0,11
BB McCullum,R McLaren,6,4,1,0,2,0,0,0,0,13
BB McCullum,R Sathish,4,5,2,0,2,0,0,0,0,13
BB McCullum,R Vinay Kumar,13,11,5,0,12,0,2,0,1,43
BB McCullum,RA Jadeja,0,0,0,0,1,0,0,0,0,1
BB McCullum,RE van der Merwe,3,1,0,0,1,0,0,0,1,5
BB McCullum,RJ Harris,5,6,2,1,0,0,2,0,1,16
BB McCullum,RP Singh,12,5,1,0,2,0,3,0,3,23
BB McCullum,RR Powar,3,2,1,0,0,0,0,0,0,6
BB McCullum,RS Bopara,3,5,0,0,1,0,0,0,1,9
BB McCullum,S Aravind,8,4,0,0,2,0,0,0,0,14
BB McCullum,S Nadeem,15,23,2,0,5,0,0,0,0,45
BB McCullum,S Sriram,2,3,0,0,3,0,1,0,0,9
BB McCullum,S Tyagi,2,1,0,0,5,0,1,0,0,9
BB McCullum,SB Jakati,10,14,3,0,1,0,2,0,2,30
BB McCullum,SB Joshi,2,5,2,0,0,0,2,0,0,11
BB McCullum,SC Ganguly,1,4,0,0,1,0,0,0,0,6
BB McCullum,SJ Srivastava,1,4,0,0,1,1,0,0,0,7
BB McCullum,SK Raina,4,9,3,0,2,0,1,0,0,19
BB McCullum,SL Malinga,22,18,1,0,9,0,1,0,2,51
BB McCullum,SM Pollock,1,1,0,0,0,0,0,0,1,2
BB McCullum,SP Narine,5,4,2,0,1,1,0,0,2,13
BB McCullum,SR Watson,5,5,0,0,3,0,1,0,1,14
BB McCullum,STR Binny,3,4,0,0,2,0,0,0,0,9
BB McCullum,SW Tait,1,3,0,0,1,0,1,0,0,6
BB McCullum,Sandeep Sharma,13,4,3,0,4,0,1,0,1,25
BB McCullum,Shakib Al Hasan,8,11,0,0,2,0,0,0,1,21
BB McCullum,T Shamsi,1,3,0,0,1,0,0,0,1,5
BB McCullum,TA Boult,7,5,0,0,8,0,1,0,0,21
BB McCullum,TG Southee,3,3,0,0,2,0,1,0,0,9
BB McCullum,TM Dilshan,2,6,0,0,1,0,0,0,0,9
BB McCullum,UT Yadav,9,16,1,0,6,0,1,1,1,34
BB McCullum,V Kohli,1,1,0,0,0,0,0,0,1,2
BB McCullum,VR Aaron,6,7,0,0,2,0,1,0,2,16
BB McCullum,VS Malik,3,2,0,0,1,0,1,0,1,7
BB McCullum,WD Parnell,10,4,1,0,3,0,1,0,1,19
BB McCullum,WPUJC Vaas,1,1,0,0,1,0,0,0,0,3
BB McCullum,YA Abdulla,5,4,0,0,0,0,1,0,0,10
BB McCullum,YK Pathan,3,2,0,0,0,0,0,0,0,5
BB McCullum,YS Chahal,9,3,0,0,1,0,0,0,2,13
BB McCullum,Yuvraj Singh,1,2,1,0,1,0,0,0,0,5
BB McCullum,Z Khan,26,24,5,0,7,0,5,0,2,67
BB Samantray,AB Dinda,4,0,0,0,0,0,0,0,0,4
BB Samantray,AD Mathews,2,3,1,0,1,0,0,0,0,7
BB Samantray,Azhar Mahmood,2,2,0,0,0,0,0,0,1,4
BB Samantray,B Kumar,0,1,0,0,0,0,0,0,0,1
BB Samantray,Iqbal Abdulla,0,1,0,0,0,0,0,0,0,1
BB Samantray,JP Faulkner,6,5,0,0,1,0,0,0,2,12
BB Samantray,KK Cooper,3,6,2,0,3,0,1,0,0,15
BB Samantray,MR Marsh,3,5,1,0,1,0,0,0,0,10
BB Samantray,MS Gony,1,2,0,0,1,0,0,0,0,4
BB Samantray,PP Chawla,2,2,0,0,0,0,0,0,0,4
BB Samantray,PV Tambe,1,3,1,0,2,0,0,0,0,7
BB Samantray,R Sharma,8,4,1,0,1,0,1,0,1,15
BB Samantray,RP Singh,0,2,0,0,0,0,0,0,0,2
BB Samantray,SK Trivedi,3,6,2,0,0,0,0,0,0,11
BB Samantray,SR Watson,4,6,0,0,1,0,0,0,0,11
BB Samantray,STR Binny,2,0,1,0,1,0,0,0,0,4
BB Samantray,Sandeep Sharma (1),1,0,0,0,0,0,0,0,1,1
BB Samantray,Shami Ahmed,0,0,0,0,1,0,0,0,0,1
BB Samantray,WD Parnell,0,2,0,0,0,0,0,0,0,2
BB Sran,A Zampa,0,1,0,0,0,0,0,0,0,1
BB Sran,AS Rajpoot,0,2,0,0,0,0,0,0,0,2
BB Sran,NM Coulter-Nile,0,0,1,0,0,0,0,0,0,1
BCJ Cutting,AR Patel,2,1,0,0,0,0,0,0,0,3
BCJ Cutting,CJ Jordan,0,3,0,0,1,1,0,0,0,5
BCJ Cutting,DJ Bravo,2,1,1,0,1,0,0,0,0,5
BCJ Cutting,Imran Tahir,0,1,0,0,0,0,0,0,0,1
BCJ Cutting,Kuldeep Yadav,1,0,0,0,0,0,0,0,1,1
BCJ Cutting,MK Tiwary,0,1,0,0,0,0,1,0,0,2
BCJ Cutting,MM Sharma,0,2,0,0,0,0,1,0,0,3
BCJ Cutting,R Shukla,2,1,0,0,0,0,0,0,0,3
BCJ Cutting,S Kaushik,1,1,0,0,0,0,0,0,1,2
BCJ Cutting,SR Watson,4,3,0,0,2,0,4,0,1,13
BCJ Cutting,Sandeep Sharma,2,0,2,0,0,0,1,0,0,5
BE Hendricks,A Nehra,1,1,0,0,0,0,0,0,0,2
BE Hendricks,JJ Bumrah,1,0,0,0,0,0,0,0,1,1
BJ Haddin,J Syed Mohammad,4,0,0,0,0,0,0,0,1,4
BJ Haddin,S Aravind,1,1,1,0,1,0,1,0,0,5
BJ Haddin,TM Dilshan,0,1,0,0,1,0,0,0,0,2
BJ Hodge,A Kumble,10,2,0,0,0,0,0,0,1,12
BJ Hodge,A Mishra,9,8,1,0,1,0,1,0,1,20
BJ Hodge,A Mithun,1,4,0,0,0,0,0,0,0,5
BJ Hodge,A Nehra,9,2,1,0,0,0,0,0,2,12
BJ Hodge,A Singh,6,2,1,0,1,0,0,0,0,10
BJ Hodge,A Symonds,5,4,1,0,1,0,0,0,0,11
BJ Hodge,AA Chavan,3,0,0,0,2,0,1,0,0,6
BJ Hodge,AB Agarkar,2,9,1,0,0,0,0,0,0,12
BJ Hodge,AB Dinda,0,2,0,0,0,0,0,0,0,2
BJ Hodge,AC Thomas,2,1,0,0,0,0,0,0,0,3
BJ Hodge,AC Voges,1,1,1,0,0,0,0,0,0,3
BJ Hodge,AD Mathews,2,4,0,0,0,0,0,0,0,6
BJ Hodge,AG Murtaza,0,1,1,0,0,0,0,0,0,2
BJ Hodge,AM Nayar,4,5,2,0,1,0,0,0,1,12
BJ Hodge,AR Patel,1,2,1,0,0,0,0,0,1,4
BJ Hodge,AUK Pathan,3,4,1,0,1,1,0,0,0,10
BJ Hodge,Anand Rajan,0,3,0,0,1,0,1,0,0,5
BJ Hodge,Ankit Sharma,1,2,0,0,0,0,1,0,0,4
BJ Hodge,Azhar Mahmood,3,5,4,0,0,0,1,0,0,13
BJ Hodge,B Kumar,2,5,2,0,3,0,0,0,0,12
BJ Hodge,B Lee,4,4,2,0,4,0,2,0,1,16
BJ Hodge,BE Hendricks,1,0,1,0,2,0,2,0,0,6
BJ Hodge,Bipul Sharma,3,5,2,0,0,0,0,0,1,10
BJ Hodge,CH Gayle,4,2,0,0,0,0,0,0,1,6
BJ Hodge,CH Morris,1,1,0,0,0,0,0,0,0,2
BJ Hodge,DE Bollinger,2,6,1,0,1,0,0,0,1,10
BJ Hodge,DJ Bravo,6,10,3,0,5,0,2,0,0,26
BJ Hodge,DJG Sammy,1,2,0,0,1,0,2,0,0,6
BJ Hodge,DL Vettori,1,2,0,0,0,0,0,0,0,3
BJ Hodge,DS Kulkarni,1,1,2,0,1,0,0,0,0,5
BJ Hodge,DT Christian,0,2,0,0,0,0,0,0,0,2
BJ Hodge,DW Steyn,5,7,3,0,9,0,0,0,1,24
BJ Hodge,FH Edwards,2,1,1,0,0,0,0,0,0,4
BJ Hodge,GR Napier,6,6,1,0,2,0,1,0,0,16
BJ Hodge,HV Patel,2,0,2,0,1,0,0,0,1,5
BJ Hodge,Harbhajan Singh,12,16,1,0,4,0,1,0,0,34
BJ Hodge,Harmeet Singh,6,11,1,0,1,0,0,0,0,19
BJ Hodge,I Sharma,2,1,0,0,0,0,0,0,1,3
BJ Hodge,IK Pathan,2,9,1,0,7,0,0,0,1,19
BJ Hodge,Iqbal Abdulla,1,2,0,0,0,0,0,0,0,3
BJ Hodge,J Botha,2,4,0,0,0,0,0,0,1,6
BJ Hodge,JA Morkel,2,2,1,0,2,0,0,0,1,7
BJ Hodge,JD Ryder,2,2,0,0,0,0,0,0,0,4
BJ Hodge,JD Unadkat,2,6,1,0,1,0,0,0,0,10
BJ Hodge,JDP Oram,0,1,0,0,0,0,0,0,0,1
BJ Hodge,JH Kallis,4,10,3,1,3,0,0,0,2,21
BJ Hodge,JJ Bumrah,2,4,1,0,0,0,1,0,0,8
BJ Hodge,JP Faulkner,1,0,0,0,0,0,1,0,1,2
BJ Hodge,Jaskaran Singh,2,3,0,0,1,0,0,0,1,6
BJ Hodge,K Santokie,1,3,2,0,0,0,1,0,1,7
BJ Hodge,KA Pollard,1,2,2,0,1,0,1,0,0,7
BJ Hodge,KMDN Kulasekara,2,1,1,0,0,0,0,0,0,4
BJ Hodge,KP Appanna,0,1,0,0,0,0,0,0,0,1
BJ Hodge,KP Pietersen,4,3,0,0,0,0,0,0,0,7
BJ Hodge,KV Sharma,6,6,0,0,2,0,2,0,0,16
BJ Hodge,Kamran Khan,0,2,0,0,0,0,0,0,0,2
BJ Hodge,Karanveer Singh,4,1,0,0,0,0,0,0,0,5
BJ Hodge,L Balaji,3,13,2,0,0,0,3,0,0,21
BJ Hodge,LR Shukla,4,2,1,0,2,0,0,0,0,9
BJ Hodge,M Kartik,11,13,2,2,0,0,2,0,0,30
BJ Hodge,M Morkel,7,3,1,0,1,0,0,0,2,12
BJ Hodge,M Muralitharan,5,2,1,0,0,0,0,0,1,8
BJ Hodge,MG Johnson,1,1,0,0,1,0,1,0,0,4
BJ Hodge,MM Patel,3,3,1,0,0,0,0,0,1,7
BJ Hodge,Mohammed Shami,0,2,0,0,1,0,0,0,0,3
BJ Hodge,ND Doshi,2,0,0,0,2,0,1,0,0,5
BJ Hodge,NLTC Perera,4,2,2,0,0,0,0,0,0,8
BJ Hodge,P Awana,3,4,0,0,1,0,0,0,0,8
BJ Hodge,P Kumar,6,5,0,0,2,0,0,0,0,13
BJ Hodge,P Negi,1,0,0,0,0,0,0,0,1,1
BJ Hodge,PC Valthaty,0,1,0,0,1,0,0,0,0,2
BJ Hodge,PJ Sangwan,3,3,0,0,0,0,0,0,1,6
BJ Hodge,PP Chawla,12,11,2,1,2,0,0,0,1,28
BJ Hodge,PP Ojha,14,20,2,0,5,0,0,0,0,41
BJ Hodge,Pankaj Singh,3,0,0,0,2,0,1,0,0,6
BJ Hodge,R Ashwin,2,7,3,0,0,0,1,0,1,13
BJ Hodge,R Bhatia,2,12,1,0,1,0,0,0,0,16
BJ Hodge,R Dhawan,2,4,0,0,2,0,0,0,0,8
BJ Hodge,R Rampaul,1,4,0,0,0,0,2,0,0,7
BJ Hodge,R Sharma,3,7,1,0,1,0,0,0,1,12
BJ Hodge,R Vinay Kumar,2,3,1,0,1,0,0,0,2,7
BJ Hodge,RA Jadeja,4,7,0,0,1,0,0,0,0,12
BJ Hodge,RE van der Merwe,5,12,2,0,2,0,0,0,1,21
BJ Hodge,RG Sharma,1,2,0,1,1,0,0,0,0,5
BJ Hodge,RJ Harris,8,2,1,0,3,0,1,0,2,15
BJ Hodge,RP Singh,1,7,1,0,0,0,1,0,0,10
BJ Hodge,RR Powar,0,2,0,0,0,0,0,0,0,2
BJ Hodge,RS Bopara,1,0,0,0,0,0,0,0,0,1
BJ Hodge,S Aravind,2,0,0,0,0,0,0,0,1,2
BJ Hodge,S Gopal,3,6,1,1,0,0,1,0,0,12
BJ Hodge,S Nadeem,1,2,0,0,0,0,0,0,0,3
BJ Hodge,SB Jakati,8,11,2,1,0,0,2,0,0,24
BJ Hodge,SB Styris,3,3,0,0,4,0,0,0,1,10
BJ Hodge,SB Wagh,1,0,0,0,0,0,0,0,0,1
BJ Hodge,SK Raina,8,11,3,0,3,0,0,0,0,25
BJ Hodge,SK Trivedi,5,5,0,0,1,0,0,0,0,11
BJ Hodge,SK Warne,7,8,3,0,1,0,0,0,1,19
BJ Hodge,SL Malinga,14,21,2,0,5,1,0,0,2,43
BJ Hodge,SP Narine,3,8,4,0,1,0,0,0,0,16
BJ Hodge,SR Tendulkar,1,2,0,0,0,0,0,0,0,3
BJ Hodge,SR Watson,1,0,0,0,0,0,0,0,0,1
BJ Hodge,ST Jayasuriya,0,5,0,0,0,0,1,0,0,6
BJ Hodge,SW Tait,3,3,0,0,3,0,0,0,0,9
BJ Hodge,Shakib Al Hasan,1,1,0,0,0,0,0,0,0,2
BJ Hodge,TG Southee,1,2,0,0,1,0,0,0,0,4
BJ Hodge,TM Dilshan,0,2,0,0,1,0,0,0,0,3
BJ Hodge,UT Yadav,9,4,1,0,4,0,0,0,1,18
BJ Hodge,V Kohli,2,2,0,0,1,0,0,0,0,5
BJ Hodge,VS Malik,7,5,3,1,1,0,0,0,0,17
BJ Hodge,VY Mahesh,2,4,0,0,0,0,0,0,0,6
BJ Hodge,WD Parnell,3,2,0,0,1,0,0,0,1,6
BJ Hodge,WPUJC Vaas,1,0,0,0,0,0,0,0,0,1
BJ Hodge,Y Nagar,0,3,0,0,1,0,1,0,0,5
BJ Hodge,YA Abdulla,2,4,0,0,1,0,1,0,0,8
BJ Hodge,YK Pathan,10,6,0,0,1,0,2,0,2,19
BJ Hodge,Yuvraj Singh,2,5,0,0,2,0,0,0,0,9
BJ Hodge,Z Khan,11,9,4,0,2,0,1,0,2,27
BJ Rohrer,AB Dinda,2,1,0,0,0,0,0,0,1,3
BJ Rohrer,AD Mathews,3,1,0,0,1,0,0,0,0,5
BJ Rohrer,AG Murtaza,0,1,0,0,0,0,0,0,0,1
BJ Rohrer,AM Nayar,4,2,3,0,1,0,0,0,1,10
BJ Rohrer,Azhar Mahmood,1,3,0,0,2,0,2,0,0,8
BJ Rohrer,CH Gayle,2,1,1,0,1,0,0,0,0,5
BJ Rohrer,J Syed Mohammad,2,3,1,0,4,0,0,0,0,10
BJ Rohrer,JA Morkel,2,1,1,0,0,0,0,0,1,4
BJ Rohrer,JD Unadkat,3,1,0,0,0,0,0,0,1,4
BJ Rohrer,JP Faulkner,0,5,0,0,1,0,1,0,0,7
BJ Rohrer,M Kartik,3,5,1,0,0,0,0,0,0,9
BJ Rohrer,MC Henriques,0,1,0,0,0,0,0,0,0,1
BJ Rohrer,P Awana,5,2,0,0,2,0,0,0,0,9
BJ Rohrer,P Kumar,0,3,0,0,0,0,0,0,0,3
BJ Rohrer,PP Chawla,3,2,2,0,0,0,0,0,1,7
BJ Rohrer,PV Tambe,4,3,1,0,3,0,0,0,0,11
BJ Rohrer,R Ashwin,0,2,0,0,0,0,0,0,0,2
